name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
County Road 4060,11,18628174,8,7,1,33.28710915457083,1,29,,residential,6,"LINESTRING (-91.680622 37.906342, -91.68040999999999 37.906349, -91.680278 37.906268)",walk,1
County Road 4060,12,18628174,8,9,1,489.55550644614885,1,29,,residential,6,"LINESTRING (-91.680622 37.906342, -91.68076600000001 37.906283, -91.681023 37.906056, -91.681214 37.905948, -91.681583 37.905832, -91.681799 37.905814, -91.682052 37.905817, -91.682304 37.90584, -91.68425999999999 37.906172, -91.6859 37.906441)",walk,1
County Road 4060,13,18628174,9,8,1,489.5555064461488,1,29,,residential,6,"LINESTRING (-91.6859 37.906441, -91.68425999999999 37.906172, -91.682304 37.90584, -91.682052 37.905817, -91.681799 37.905814, -91.681583 37.905832, -91.681214 37.905948, -91.681023 37.906056, -91.68076600000001 37.906283, -91.680622 37.906342)",walk,1
County Road 4060,14,18628176,9,10,1,45.03762533653626,1,29,,residential,6,"LINESTRING (-91.6859 37.906441, -91.686019 37.906835)",walk,1
County Road 4060,15,18628176,10,9,1,45.03762533653626,1,29,,residential,6,"LINESTRING (-91.686019 37.906835, -91.6859 37.906441)",walk,1
County Road 8240,16,18628197,17,4750,1,40.57217337462,1,29,,residential,6,"LINESTRING (-91.83259099999999 37.970733, -91.832739 37.970634, -91.833 37.9705835)",walk,1
County Road 8240,17,18628197,4750,17,1,40.57217337462,1,29,,residential,6,"LINESTRING (-91.833 37.9705835, -91.832739 37.970634, -91.83259099999999 37.970733)",walk,1
Private Drive 3071,18,18628201,18,19,1,294.30055926065603,1,29,,residential,6,"LINESTRING (-91.71106 37.950985, -91.71109199999999 37.949598, -91.711129 37.949023, -91.711996 37.949014)",walk,1
Private Drive 3071,19,18628201,19,18,1,294.30055926065603,1,29,,residential,6,"LINESTRING (-91.711996 37.949014, -91.711129 37.949023, -91.71109199999999 37.949598, -91.71106 37.950985)",walk,1
Rich Lane,20,18628206,4751,20,1,150.02814909452496,1,29,,residential,6,"LINESTRING (-91.782197 37.9051, -91.78222100000001 37.905208, -91.782399 37.905634, -91.783052 37.906131, -91.783131 37.906173)",walk,1
Rich Lane,21,18628206,20,4751,1,150.028149094525,1,29,,residential,6,"LINESTRING (-91.783131 37.906173, -91.783052 37.906131, -91.782399 37.905634, -91.78222100000001 37.905208, -91.782197 37.9051)",walk,1
Rich Lane,22,18628206,20,21,1,118.34387899874892,1,29,,residential,6,"LINESTRING (-91.783131 37.906173, -91.783338 37.906281, -91.784407 37.906488)",walk,1
Rich Lane,23,18628206,21,20,1,118.34387899874892,1,29,,residential,6,"LINESTRING (-91.784407 37.906488, -91.783338 37.906281, -91.783131 37.906173)",walk,1
Rich Lane,24,18628207,21,22,1,54.393566188958076,1,29,,residential,6,"LINESTRING (-91.784407 37.906488, -91.784577 37.906196, -91.784764 37.906116)",walk,1
Rich Lane,25,18628207,22,21,1,54.393566188958076,1,29,,residential,6,"LINESTRING (-91.784764 37.906116, -91.784577 37.906196, -91.784407 37.906488)",walk,1
Forest Place,26,18628211,23,24,1,233.8535446679034,1,29,,residential,6,"LINESTRING (-91.739597 37.925587, -91.740415 37.925594, -91.741162 37.925653, -91.74206599999999 37.9257, -91.742257 37.92571)",walk,1
Forest Place,27,18628211,24,23,1,233.8535446679034,1,29,,residential,6,"LINESTRING (-91.742257 37.92571, -91.74206599999999 37.9257, -91.741162 37.925653, -91.740415 37.925594, -91.739597 37.925587)",walk,1
Gregory Street,28,18628212,25,26,1,129.64630135997388,1,29,,residential,6,"LINESTRING (-91.771694 37.930394, -91.771669 37.931181, -91.771638 37.9315589)",walk,1
Gregory Street,29,18628212,26,25,1,129.64630135997388,1,29,,residential,6,"LINESTRING (-91.771638 37.9315589, -91.771669 37.931181, -91.771694 37.930394)",walk,1
Gregory Street,30,18628213,27,25,1,12.98047323765235,1,29,,residential,6,"LINESTRING (-91.771546 37.930394, -91.771694 37.930394)",walk,1
Gregory Street,31,18628213,25,27,1,12.98047323765235,1,29,,residential,6,"LINESTRING (-91.771694 37.930394, -91.771546 37.930394)",walk,1
Gregory Street,32,18628213,25,28,1,147.78460724624267,1,29,,residential,6,"LINESTRING (-91.771694 37.930394, -91.77337900000001 37.930396)",walk,1
Gregory Street,33,18628213,28,25,1,147.78460724624267,1,29,,residential,6,"LINESTRING (-91.77337900000001 37.930396, -91.771694 37.930394)",walk,1
County Road 8110,34,18628223,29,30,1,164.7946521948953,1,29,,residential,6,"LINESTRING (-91.803292 37.940901, -91.80329399999999 37.941392, -91.803304 37.942383)",walk,1
County Road 8110,35,18628223,30,29,1,164.7946521948953,1,29,,residential,6,"LINESTRING (-91.803304 37.942383, -91.80329399999999 37.941392, -91.803292 37.940901)",walk,1
County Road 8110,36,18628223,30,31,1,457.7325143374992,1,29,,residential,6,"LINESTRING (-91.803304 37.942383, -91.803314 37.942732, -91.803318 37.942881, -91.803337 37.943391, -91.803326 37.944065, -91.803318 37.944528, -91.80329999999999 37.944718, -91.803257 37.945157, -91.803264 37.945467, -91.803271 37.94578, -91.803287 37.946497)",walk,1
County Road 8110,37,18628223,31,30,1,457.7325143374993,1,29,,residential,6,"LINESTRING (-91.803287 37.946497, -91.803271 37.94578, -91.803264 37.945467, -91.803257 37.945157, -91.80329999999999 37.944718, -91.803318 37.944528, -91.803326 37.944065, -91.803337 37.943391, -91.803318 37.942881, -91.803314 37.942732, -91.803304 37.942383)",walk,1
County Road 8110,38,18628223,31,32,1,70.76585418401197,1,29,,residential,6,"LINESTRING (-91.803287 37.946497, -91.80328900000001 37.946995, -91.803282 37.9471333)",walk,1
County Road 8110,39,18628223,32,31,1,70.76585418401197,1,29,,residential,6,"LINESTRING (-91.803282 37.9471333, -91.80328900000001 37.946995, -91.803287 37.946497)",walk,1
County Road 8110,40,18628223,32,33,1,664.3777826841754,1,29,,residential,6,"LINESTRING (-91.803282 37.9471333, -91.80327699999999 37.950212, -91.803254 37.952422, -91.80323799999999 37.953108)",walk,1
County Road 8110,41,18628223,33,32,1,664.3777826841754,1,29,,residential,6,"LINESTRING (-91.80323799999999 37.953108, -91.803254 37.952422, -91.80327699999999 37.950212, -91.803282 37.9471333)",walk,1
County Road 8110,42,18628223,33,34,1,86.96720669039371,1,29,,residential,6,"LINESTRING (-91.80323799999999 37.953108, -91.80322099999999 37.95389)",walk,1
County Road 8110,43,18628223,34,33,1,86.96720669039371,1,29,,residential,6,"LINESTRING (-91.80322099999999 37.95389, -91.80323799999999 37.953108)",walk,1
County Road 8110,44,18628223,34,35,1,535.8050404353352,1,29,,residential,6,"LINESTRING (-91.80322099999999 37.95389, -91.803163 37.956407, -91.80312499999999 37.958708)",walk,1
County Road 8110,45,18628223,35,34,1,535.8050404353352,1,29,,residential,6,"LINESTRING (-91.80312499999999 37.958708, -91.803163 37.956407, -91.80322099999999 37.95389)",walk,1
County Road 8110,46,18628223,35,36,1,251.98217997546158,1,29,,residential,6,"LINESTRING (-91.80312499999999 37.958708, -91.803124 37.960362, -91.80310799999999 37.960974)",walk,1
County Road 8110,47,18628223,36,35,1,251.98217997546158,1,29,,residential,6,"LINESTRING (-91.80310799999999 37.960974, -91.803124 37.960362, -91.80312499999999 37.958708)",walk,1
County Road 8110,48,18628223,36,37,1,267.01621316010085,1,29,,residential,6,"LINESTRING (-91.80310799999999 37.960974, -91.803088 37.96177, -91.803087 37.96193, -91.803084 37.962857, -91.803101 37.963375)",walk,1
County Road 8110,49,18628223,37,36,1,267.01621316010085,1,29,,residential,6,"LINESTRING (-91.803101 37.963375, -91.803084 37.962857, -91.803087 37.96193, -91.803088 37.96177, -91.80310799999999 37.960974)",walk,1
Richard Drive,50,18628232,38,39,1,169.9362086233018,1,29,,residential,6,"LINESTRING (-91.751127 37.940175, -91.75094199999999 37.940203, -91.750669 37.940208, -91.750168 37.940202, -91.749194 37.940162)",walk,1
Richard Drive,51,18628232,39,38,1,169.93620862330184,1,29,,residential,6,"LINESTRING (-91.749194 37.940162, -91.750168 37.940202, -91.750669 37.940208, -91.75094199999999 37.940203, -91.751127 37.940175)",walk,1
Richard Drive,52,18628232,39,40,1,43.93608278136436,1,29,,residential,6,"LINESTRING (-91.749194 37.940162, -91.748693 37.940165)",walk,1
Richard Drive,53,18628232,40,39,1,43.93608278136436,1,29,,residential,6,"LINESTRING (-91.748693 37.940165, -91.749194 37.940162)",walk,1
Richard Drive,54,18628232,40,41,1,23.397587244093575,1,29,,residential,6,"LINESTRING (-91.748693 37.940165, -91.7484262 37.9401667)",walk,1
Richard Drive,55,18628232,41,40,1,23.397587244093575,1,29,,residential,6,"LINESTRING (-91.7484262 37.9401667, -91.748693 37.940165)",walk,1
Richard Drive,56,18628232,41,3906,1,17.76974666483728,1,29,,residential,6,"LINESTRING (-91.7484262 37.9401667, -91.7482249 37.9401484)",walk,1
Richard Drive,57,18628232,3906,41,1,17.76974666483728,1,29,,residential,6,"LINESTRING (-91.7482249 37.9401484, -91.7484262 37.9401667)",walk,1
Richard Drive,58,18628232,3906,42,1,11.997147493654271,1,29,,residential,6,"LINESTRING (-91.7482249 37.9401484, -91.74808899999999 37.940136)",walk,1
Richard Drive,59,18628232,42,3906,1,11.997147493654271,1,29,,residential,6,"LINESTRING (-91.74808899999999 37.940136, -91.7482249 37.9401484)",walk,1
Richard Drive,60,18628232,42,43,1,139.09313843113694,1,29,,residential,6,"LINESTRING (-91.74808899999999 37.940136, -91.746503 37.940121)",walk,1
Richard Drive,61,18628232,43,42,1,139.09313843113694,1,29,,residential,6,"LINESTRING (-91.746503 37.940121, -91.74808899999999 37.940136)",walk,1
,62,18628255,55,56,1,12.653090883717041,1,29,,residential,6,"LINESTRING (-91.77703700000001 37.967854, -91.77701999999999 37.967967)",walk,1
,63,18628255,56,55,1,12.653090883717041,1,29,,residential,6,"LINESTRING (-91.77701999999999 37.967967, -91.77703700000001 37.967854)",walk,1
,64,18628255,56,57,1,19.923186385869407,1,29,,residential,6,"LINESTRING (-91.77701999999999 37.967967, -91.77703 37.968146)",walk,1
,65,18628255,57,56,1,19.923186385869407,1,29,,residential,6,"LINESTRING (-91.77703 37.968146, -91.77701999999999 37.967967)",walk,1
,66,18628258,58,59,1,29.827925882484774,1,29,,service,7,"LINESTRING (-91.707909 37.986678, -91.707842 37.986415)",walk,1
,67,18628258,59,58,1,29.827925882484774,1,29,,service,7,"LINESTRING (-91.707842 37.986415, -91.707909 37.986678)",walk,1
,68,18628258,59,58,1,172.33987760305996,1,29,,service,7,"LINESTRING (-91.707842 37.986415, -91.708101 37.986426, -91.708409 37.986596, -91.708547 37.986932, -91.7085 37.986946, -91.70823900000001 37.987027, -91.707909 37.986678)",walk,1
,69,18628258,58,59,1,172.33987760305996,1,29,,service,7,"LINESTRING (-91.707909 37.986678, -91.70823900000001 37.987027, -91.7085 37.986946, -91.708547 37.986932, -91.708409 37.986596, -91.708101 37.986426, -91.707842 37.986415)",walk,1
,70,18628262,60,61,1,148.81876734207057,1,29,,service,7,"LINESTRING (-91.77059300000001 37.985985, -91.768969 37.986376)",walk,1
,71,18628262,61,60,1,148.81876734207057,1,29,,service,7,"LINESTRING (-91.768969 37.986376, -91.77059300000001 37.985985)",walk,1
,72,18628275,65,66,1,106.32847134089667,1,29,,service,7,"LINESTRING (-91.771373 37.986823, -91.77024900000001 37.987183)",walk,1
,73,18628275,66,65,1,106.32847134089667,1,29,,service,7,"LINESTRING (-91.77024900000001 37.987183, -91.771373 37.986823)",walk,1
,74,18628277,67,68,1,15.05665877247261,1,29,,residential,6,"LINESTRING (-91.823735 37.976311, -91.82375500000001 37.976399, -91.823756 37.976445)",walk,1
,75,18628277,68,67,1,15.05665877247261,1,29,,residential,6,"LINESTRING (-91.823756 37.976445, -91.82375500000001 37.976399, -91.823735 37.976311)",walk,1
,76,18628277,68,69,1,101.40457503028897,1,29,,residential,6,"LINESTRING (-91.823756 37.976445, -91.823773 37.977287, -91.823744 37.977353)",walk,1
,77,18628277,69,68,1,101.40457503028897,1,29,,residential,6,"LINESTRING (-91.823744 37.977353, -91.823773 37.977287, -91.823756 37.976445)",walk,1
,78,18628277,69,70,1,63.94765925218924,1,29,,residential,6,"LINESTRING (-91.823744 37.977353, -91.823695 37.977481, -91.823688 37.977578, -91.823725 37.977921)",walk,1
,79,18628277,70,69,1,63.94765925218924,1,29,,residential,6,"LINESTRING (-91.823725 37.977921, -91.823688 37.977578, -91.823695 37.977481, -91.823744 37.977353)",walk,1
,80,18628279,71,69,1,50.69283760120714,1,29,,residential,6,"LINESTRING (-91.823166 37.977369, -91.823744 37.977353)",walk,1
,81,18628279,69,71,1,50.69283760120714,1,29,,residential,6,"LINESTRING (-91.823744 37.977353, -91.823166 37.977369)",walk,1
,82,18628280,72,73,1,64.85169558758246,1,29,,residential,6,"LINESTRING (-91.76621 37.983954, -91.76595500000001 37.983925, -91.76579 37.983762, -91.76575200000001 37.983593)",walk,1
,83,18628280,73,72,1,64.85169558758246,1,29,,residential,6,"LINESTRING (-91.76575200000001 37.983593, -91.76579 37.983762, -91.76595500000001 37.983925, -91.76621 37.983954)",walk,1
,84,18628292,74,75,1,230.66738774105735,1,29,,service,7,"LINESTRING (-91.7479407 37.9706923, -91.74604100000001 37.970648, -91.745503 37.970655, -91.74536000000001 37.970757)",walk,1
,85,18628292,75,74,1,230.66738774105733,1,29,,service,7,"LINESTRING (-91.74536000000001 37.970757, -91.745503 37.970655, -91.74604100000001 37.970648, -91.7479407 37.9706923)",walk,1
,86,18628297,76,77,1,214.25536169690048,1,29,,residential,6,"LINESTRING (-91.805255 37.932279, -91.80524800000001 37.932669, -91.805283 37.932954, -91.805364 37.933133, -91.805436 37.933239, -91.805391 37.93348, -91.805438 37.933637, -91.805412 37.933728, -91.805323 37.933831, -91.80526500000001 37.934145)",walk,1
,87,18628297,77,76,1,214.25536169690048,1,29,,residential,6,"LINESTRING (-91.80526500000001 37.934145, -91.805323 37.933831, -91.805412 37.933728, -91.805438 37.933637, -91.805391 37.93348, -91.805436 37.933239, -91.805364 37.933133, -91.805283 37.932954, -91.80524800000001 37.932669, -91.805255 37.932279)",walk,1
,88,18628378,78,79,1,65.34395147337679,1,29,,service,7,"LINESTRING (-91.81882899999999 37.92931, -91.81891299999999 37.929262, -91.819018 37.929215, -91.81912199999999 37.929195, -91.819227 37.929155, -91.81925699999999 37.928922)",walk,1
,89,18628378,79,78,1,65.34395147337679,1,29,,service,7,"LINESTRING (-91.81925699999999 37.928922, -91.819227 37.929155, -91.81912199999999 37.929195, -91.819018 37.929215, -91.81891299999999 37.929262, -91.81882899999999 37.92931)",walk,1
,90,18628400,82,83,1,19.344631633016853,1,29,,service,7,"LINESTRING (-91.74780920000001 37.9653407, -91.7480298 37.9653364)",walk,1
,91,18628400,83,82,1,19.344631633016853,1,29,,service,7,"LINESTRING (-91.7480298 37.9653364, -91.74780920000001 37.9653407)",walk,1
,92,18628406,84,85,1,22.206017586245437,1,29,,service,7,"LINESTRING (-91.780163 37.921189, -91.780416 37.921182)",walk,1
,93,18628406,85,84,1,22.206017586245437,1,29,,service,7,"LINESTRING (-91.780416 37.921182, -91.780163 37.921189)",walk,1
,94,18628406,85,86,1,12.551398658665068,1,29,,service,7,"LINESTRING (-91.780416 37.921182, -91.780559 37.921178)",walk,1
,95,18628406,86,85,1,12.551398658665068,1,29,,service,7,"LINESTRING (-91.780559 37.921178, -91.780416 37.921182)",walk,1
,96,18628406,86,87,1,8.953339851034263,1,29,,service,7,"LINESTRING (-91.780559 37.921178, -91.78066099999999 37.921175)",walk,1
,97,18628406,87,86,1,8.953339851034263,1,29,,service,7,"LINESTRING (-91.78066099999999 37.921175, -91.780559 37.921178)",walk,1
,98,18628406,87,88,1,8.949887059164887,1,29,,service,7,"LINESTRING (-91.78066099999999 37.921175, -91.78076299999999 37.921173)",walk,1
,99,18628406,88,87,1,8.949887059164887,1,29,,service,7,"LINESTRING (-91.78076299999999 37.921173, -91.78066099999999 37.921175)",walk,1
,100,18628406,88,89,1,104.33293834254978,1,29,,service,7,"LINESTRING (-91.78076299999999 37.921173, -91.781378 37.921156, -91.781952 37.921162)",walk,1
,101,18628406,89,88,1,104.33293834254978,1,29,,service,7,"LINESTRING (-91.781952 37.921162, -91.781378 37.921156, -91.78076299999999 37.921173)",walk,1
,102,18628407,90,91,1,107.05929146006358,1,29,,service,7,"LINESTRING (-91.69823599999999 37.911455, -91.699456 37.911478)",walk,1
,103,18628407,91,90,1,107.05929146006358,1,29,,service,7,"LINESTRING (-91.699456 37.911478, -91.69823599999999 37.911455)",walk,1
,104,18628423,92,93,1,54.91005565370714,1,29,,service,7,"LINESTRING (-91.798833 37.925914, -91.799459 37.925909)",walk,1
,105,18628423,93,92,1,54.91005565370714,1,29,,service,7,"LINESTRING (-91.799459 37.925909, -91.798833 37.925914)",walk,1
,106,18628430,94,95,1,64.3448721340588,1,29,,residential,6,"LINESTRING (-91.81152299999999 37.936065, -91.81144999999999 37.93607, -91.811268 37.936123, -91.811136 37.936192, -91.81109600000001 37.936289, -91.81101099999999 37.936413)",walk,1
,107,18628430,95,94,1,64.3448721340588,1,29,,residential,6,"LINESTRING (-91.81101099999999 37.936413, -91.81109600000001 37.936289, -91.811136 37.936192, -91.811268 37.936123, -91.81144999999999 37.93607, -91.81152299999999 37.936065)",walk,1
,108,18628464,96,4752,1,964.710699617901,1,29,,service,7,"LINESTRING (-91.66020899999999 37.993299, -91.66011899999999 37.993341, -91.66007399999999 37.993427, -91.660066 37.993884, -91.66007999999999 37.994295, -91.660042 37.998195, -91.660062 37.998883, -91.660059 37.999362, -91.660054 37.999503, -91.660038 37.999927, -91.660005 38.000266, -91.66000200000001 38.000455, -91.660042 38.000641, -91.660117 38.000716, -91.660507 38.001161, -91.660608 38.001676, -91.6605926 38.0018)",walk,1
,109,18628464,4752,96,1,964.7106996179011,1,29,,service,7,"LINESTRING (-91.6605926 38.0018, -91.660608 38.001676, -91.660507 38.001161, -91.660117 38.000716, -91.660042 38.000641, -91.66000200000001 38.000455, -91.660005 38.000266, -91.660038 37.999927, -91.660054 37.999503, -91.660059 37.999362, -91.660062 37.998883, -91.660042 37.998195, -91.66007999999999 37.994295, -91.660066 37.993884, -91.66007399999999 37.993427, -91.66011899999999 37.993341, -91.66020899999999 37.993299)",walk,1
,110,18628475,97,98,1,133.25249472732523,1,29,,service,7,"LINESTRING (-91.787052 37.962361, -91.78703899999999 37.962778, -91.787035 37.962888, -91.787035 37.963158, -91.787093 37.963246, -91.787088 37.963548)",walk,1
,111,18628475,98,97,1,133.25249472732526,1,29,,service,7,"LINESTRING (-91.787088 37.963548, -91.787093 37.963246, -91.787035 37.963158, -91.787035 37.962888, -91.78703899999999 37.962778, -91.787052 37.962361)",walk,1
,112,18628516,100,101,1,187.12017505642822,1,29,,residential,6,"LINESTRING (-91.75318 37.971333, -91.753179 37.97139, -91.753212 37.971457, -91.753287 37.971491, -91.753439 37.971493, -91.753601 37.971414, -91.753653 37.971362, -91.753694 37.970914, -91.753722 37.970767, -91.753767 37.970627, -91.753871 37.970448, -91.753968 37.970252)",walk,1
,113,18628516,101,100,1,187.12017505642822,1,29,,residential,6,"LINESTRING (-91.753968 37.970252, -91.753871 37.970448, -91.753767 37.970627, -91.753722 37.970767, -91.753694 37.970914, -91.753653 37.971362, -91.753601 37.971414, -91.753439 37.971493, -91.753287 37.971491, -91.753212 37.971457, -91.753179 37.97139, -91.75318 37.971333)",walk,1
,114,18628516,101,102,1,97.40149906593388,1,29,,residential,6,"LINESTRING (-91.753968 37.970252, -91.75405499999999 37.970036, -91.754244 37.969404)",walk,1
,115,18628516,102,101,1,97.40149906593388,1,29,,residential,6,"LINESTRING (-91.754244 37.969404, -91.75405499999999 37.970036, -91.753968 37.970252)",walk,1
,116,18628516,102,103,1,47.50528233795268,1,29,,residential,6,"LINESTRING (-91.754244 37.969404, -91.75429 37.969187, -91.754302 37.96898)",walk,1
,117,18628516,103,102,1,47.50528233795268,1,29,,residential,6,"LINESTRING (-91.754302 37.96898, -91.75429 37.969187, -91.754244 37.969404)",walk,1
East 7th Street,118,18628524,105,104,1,3.92072922260494,1,29,,residential,6,"LINESTRING (-91.7706137 37.9491793, -91.77056899999999 37.9491784)",walk,1
East 7th Street,119,18628524,104,105,1,3.92072922260494,1,29,,residential,6,"LINESTRING (-91.77056899999999 37.9491784, -91.7706137 37.9491793)",walk,1
,120,18628526,108,107,1,352.69162758815065,4,59,,motorway,1,"LINESTRING (-91.71558899999999 37.980203, -91.716461 37.980165, -91.717117 37.980165, -91.71784 37.980127, -91.718487 37.980044, -91.719183 37.979939, -91.719307 37.979916, -91.719576 37.979859)",walk,0
,121,18628528,109,110,1,111.12660885229943,1,29,,service,7,"LINESTRING (-91.697965 37.972842, -91.699229 37.972765)",walk,1
,122,18628528,110,109,1,111.12660885229943,1,29,,service,7,"LINESTRING (-91.699229 37.972765, -91.697965 37.972842)",walk,1
,123,18628528,110,109,1,217.85196766186124,1,29,,service,7,"LINESTRING (-91.699229 37.972765, -91.699191 37.97334, -91.69816299999999 37.973361, -91.69807900000001 37.973261, -91.69794 37.973096, -91.697965 37.972842)",walk,1
,124,18628528,109,110,1,217.85196766186118,1,29,,service,7,"LINESTRING (-91.697965 37.972842, -91.69794 37.973096, -91.69807900000001 37.973261, -91.69816299999999 37.973361, -91.699191 37.97334, -91.699229 37.972765)",walk,1
,125,18628529,111,112,1,14.073515355682577,1,29,,service,7,"LINESTRING (-91.715147 37.947934, -91.715279 37.947862)",walk,1
,126,18628529,112,111,1,14.073515355682577,1,29,,service,7,"LINESTRING (-91.715279 37.947862, -91.715147 37.947934)",walk,1
,127,18628529,112,111,1,55.303786952430784,1,29,,service,7,"LINESTRING (-91.715279 37.947862, -91.715215 37.948072, -91.715112 37.9481, -91.715103 37.948085, -91.715065 37.948023, -91.715147 37.947934)",walk,1
,128,18628529,111,112,1,55.303786952430784,1,29,,service,7,"LINESTRING (-91.715147 37.947934, -91.715065 37.948023, -91.715103 37.948085, -91.715112 37.9481, -91.715215 37.948072, -91.715279 37.947862)",walk,1
,129,18628531,113,114,1,65.29975052263056,1,29,,residential,6,"LINESTRING (-91.744955 37.943202, -91.74503 37.94321, -91.745121 37.943233, -91.74517400000001 37.943284, -91.74521900000001 37.943356, -91.74518999999999 37.94345, -91.745107 37.943499, -91.74494900000001 37.943526)",walk,1
,130,18628531,114,113,1,65.29975052263057,1,29,,residential,6,"LINESTRING (-91.74494900000001 37.943526, -91.745107 37.943499, -91.74518999999999 37.94345, -91.74521900000001 37.943356, -91.74517400000001 37.943284, -91.745121 37.943233, -91.74503 37.94321, -91.744955 37.943202)",walk,1
,131,18628557,115,116,1,125.738338045028,1,29,,service,7,"LINESTRING (-91.738671 37.952138, -91.73836799999999 37.952178, -91.73812700000001 37.95227, -91.73765400000001 37.952566, -91.737477 37.952711)",walk,1
,132,18628557,116,115,1,125.738338045028,1,29,,service,7,"LINESTRING (-91.737477 37.952711, -91.73765400000001 37.952566, -91.73812700000001 37.95227, -91.73836799999999 37.952178, -91.738671 37.952138)",walk,1
,133,18628558,117,118,1,152.48384313504434,1,29,,service,7,"LINESTRING (-91.731753 37.954613, -91.732291 37.955014, -91.73250400000001 37.955258, -91.73245900000001 37.955335, -91.732457 37.955455, -91.732495 37.95574)",walk,1
,134,18628558,118,117,1,152.48384313504437,1,29,,service,7,"LINESTRING (-91.732495 37.95574, -91.732457 37.955455, -91.73245900000001 37.955335, -91.73250400000001 37.955258, -91.732291 37.955014, -91.731753 37.954613)",walk,1
,135,18628563,119,120,1,118.73936680230061,1,29,,residential,6,"LINESTRING (-91.731729 37.957673, -91.73161899999999 37.957703, -91.731444 37.957795, -91.73134 37.957868, -91.731328 37.958137, -91.731358 37.958237, -91.731443 37.958313, -91.73152899999999 37.958351, -91.731712 37.95839)",walk,1
,136,18628563,120,119,1,118.7393668023006,1,29,,residential,6,"LINESTRING (-91.731712 37.95839, -91.73152899999999 37.958351, -91.731443 37.958313, -91.731358 37.958237, -91.731328 37.958137, -91.73134 37.957868, -91.731444 37.957795, -91.73161899999999 37.957703, -91.731729 37.957673)",walk,1
,137,18628568,121,3901,1,6.318216634054965,1,29,,service,7,"LINESTRING (-91.75215300000001 37.94816, -91.7522172 37.9481342)",walk,1
,138,18628568,3901,121,1,6.318216634054965,1,29,,service,7,"LINESTRING (-91.7522172 37.9481342, -91.75215300000001 37.94816)",walk,1
,139,18628568,3901,3900,1,219.5052345015793,1,29,,service,7,"LINESTRING (-91.7522172 37.9481342, -91.752593 37.947983, -91.752678 37.947918, -91.75290699999999 37.947908, -91.753136 37.94791, -91.75326800000001 37.947999, -91.753399 37.948187, -91.75335800000001 37.948293, -91.75308 37.948409, -91.75253499999999 37.9486142)",walk,1
,140,18628568,3900,3901,1,219.50523450157925,1,29,,service,7,"LINESTRING (-91.75253499999999 37.9486142, -91.75308 37.948409, -91.75335800000001 37.948293, -91.753399 37.948187, -91.75326800000001 37.947999, -91.753136 37.94791, -91.75290699999999 37.947908, -91.752678 37.947918, -91.752593 37.947983, -91.7522172 37.9481342)",walk,1
,141,18628568,3900,122,1,6.40267766057369,1,29,,service,7,"LINESTRING (-91.75253499999999 37.9486142, -91.7524691 37.948639)",walk,1
,142,18628568,122,3900,1,6.40267766057369,1,29,,service,7,"LINESTRING (-91.7524691 37.948639, -91.75253499999999 37.9486142)",walk,1
